"mean","variance","variance.expected","variance.standardized","gene"
0.758540070138979,21.7007178475433,3.05916114817258,6.92027095533289,"LGMN"
0.99467463306923,36.140137913738,5.23072556614328,6.90920168851165,"LUM"
0.609429796077413,13.8688692383482,2.02803684039229,6.83856868974113,"COL5A2"
0.0607871152097675,1.65205918811144,0.0973191697263384,6.80074652222883,"GJA4"
0.691778153006884,17.3374369390861,2.56680538824402,6.75448049879117,"BGN"
0.52344460319522,158.073852721368,1.54362212474958,6.74354188767194,"GZMB"
0.120924795427978,2.0325303995137,0.199911934305219,6.70378318053473,"IGFBP5"
0.103909598649175,1.13703199806192,0.170293823953028,6.67688335177409,"PROX1"
0.300298740096116,4.44319424693399,0.642941680359349,6.56223086404785,"GREM1"
0.0380568905052604,0.973220230070403,0.060292944990133,6.5505866219135,"STAB2"
0.0932588647876348,1.17238765069921,0.151851233519599,6.41586714743204,"SPARCL1"
0.861410572801663,24.8801149754716,3.92014322035734,6.34673622286782,"SERPINA1"
1.2049616833355,49.3622460981685,7.78304319973168,6.34228088312166,"COL5A1"
0.37758150409144,5.64839835900317,0.901403103925174,6.26622909817717,"IL1R2"
3.32302896480062,500.348613531364,80.1787998133311,6.24041036653403,"APOE"
0.0562410702688661,0.599980204803011,0.0899307247919378,6.24007139469247,"IL6"
2.03026367060657,152.572349774585,24.6455348457408,6.19066904936544,"HIST1H1B"
0.4235615014937,6.66923433926071,1.07978041068221,6.17647280250907,"CCN1"
0.148980387063255,1.65499084126247,0.255356219391563,6.16578442172074,"ALPL"
1.50629951941811,77.498368988479,12.5849602202457,6.15801461682855,"CLU"
0.039875308481621,0.804203465873752,0.0632963138666455,6.14891718810666,"IL1B"
0.802052214573321,20.913786382828,3.40787342660773,6.13690233314975,"C1S"
0.0529938953110794,0.673730643116793,0.084747003086077,6.12278956624685,"RAB7B"
0.0380568905052604,0.366828959610543,0.060292944990133,6.08411083038944,"CCL8"
0.283153656319002,3.61583853328459,0.591646909213517,6.01360298873184,"SLC40A1"
0.296661904143395,3.93562278655966,0.631898456268195,5.98714644955053,"PTP4A3"
0.0442914664242109,1.29227027928674,0.0705571313420992,5.94601423384818,"THBS4"
2.33900506559293,203.723720028421,34.2860576305534,5.94188233081884,"LYZ"
0.0605273412131446,0.940996915951504,0.096896336456376,5.9123307669025,"CCL24"
0.523964151188466,9.4799075882185,1.54630985854264,5.87062865908971,"CYP1B1"
0.148720613066632,1.49398738607934,0.25476903783076,5.86408536453229,"VSIG4"
0.189894791531368,2.03174510454418,0.347596034627978,5.84513314922799,"DNER"
0.803091310559813,19.8801619156675,3.41647505828859,5.81891030272182,"CD163"
0.0863748538771269,1.08386083686304,0.140015617644044,5.81292023752764,"SLCO2A1"
0.231458630991038,4.08489746941722,0.450870420157103,5.80862427244954,"SPON2"
0.124561631380699,1.27819503708832,0.206502510575571,5.80760844265123,"CDH5"
